episode,steps,X,Y,yaw,speed,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration
1,468.0,7.592958598275146,-3.4253310262461563,-150.94913297020966,1.71,-30.0,1.0,0,0.1,False,True,66.05917011334867,128,57.86213677396928,85.538,in_progress,0.0
1,469.0,7.519498428374681,-3.447528861534109,-154.52081526757055,2.51,-30.0,1.0,0,0.1,False,True,66.18784312291646,129,57.86213677396928,85.609,in_progress,0.0
1,470.0,7.43592354709063,-3.4673503088128297,-158.47763937444878,1.28,-10.0,3.0,8,0.1,False,True,66.33377637874435,129,57.86213677396928,85.669,in_progress,0.0
1,471.0,7.367596806772525,-3.477989171991412,-161.8283351594893,2.36,-10.0,3.0,8,0.1,False,True,66.45106978129724,129,57.86213677396928,85.749,in_progress,0.0
1,472.0,7.279038066554747,-3.48514137291732,-166.4001941980883,1.24,-30.0,3.0,2,0.1,False,True,66.60452843976269,129,57.86213677396928,85.819,in_progress,0.0
1,473.0,7.163237316356467,-3.481912918999673,-172.92605546172186,1.56,-20.0,2.0,4,0.1,False,True,66.80418986699628,130,57.86213677396928,85.886,in_progress,0.0
1,474.0,7.028919170006332,-3.455228170036558,178.2812513470491,0.95,-20.0,2.0,4,0.1,False,True,67.03275598559856,130,57.86213677396928,85.934,in_progress,0.0
1,475.0,6.913320519034225,-3.4184715979088214,171.14606552861193,1.72,-20.0,2.0,4,0.1,False,True,67.22955031024537,131,57.86213677396928,86.016,in_progress,0.0
1,476.0,6.802381183166268,-3.368650153333571,164.06428005714548,0.86,10.0,3.0,14,0.5,False,True,67.41698274118974,131,57.86213677396928,86.07,in_progress,0.0
1,477.0,6.694931911998399,-3.3186054112277943,159.98945551631272,1.27,30.0,2.0,19,0.5,False,True,67.59877502780789,131,57.86213677396928,86.149,in_progress,0.0
1,478.0,6.549889010190058,-3.27299636072726,161.28697635693788,1.73,10.0,2.0,13,0.5,False,True,67.84580870128568,132,57.86213677396928,86.202,in_progress,0.0
1,479.0,6.44974958508131,-3.2523176634390123,163.97733917504365,2.85,-30.0,1.0,0,1.0,False,True,68.01753189631232,132,57.86213677396928,86.274,in_progress,0.0
1,480.0,6.280673602876376,-3.219345705394305,166.8636435351825,1.48,-30.0,1.0,0,1.0,False,True,68.30684711778943,133,57.86213677396928,86.341,in_progress,0.0
1,481.0,6.188651659846221,-3.1959469986059905,166.46510594725353,2.25,0.0,2.0,10,1.0,False,True,68.4642475853025,133,57.86213677396928,86.411,in_progress,0.0
1,482.0,6.089795339071329,-3.1664389194061173,165.30999298449356,1.5,30.0,2.0,19,1.0,False,True,68.63209122045912,133,57.86213677396928,86.485,in_progress,0.0
1,483.0,5.963784566955036,-3.1423693671635453,167.17562398422692,2.87,10.0,3.0,14,1.0,False,True,68.84730364756903,134,57.86213677396928,86.536,in_progress,0.0
1,484.0,5.857348923570497,-3.13233475021052,170.1343833316404,1.42,-30.0,1.0,0,1.0,False,True,69.03234461754329,134,57.86213677396928,86.618,in_progress,0.0
1,485.0,5.729228361925919,-3.125179465634334,174.06892066921068,2.57,10.0,3.0,14,1.0,False,True,69.2532882940751,135,57.86213677396928,86.675,in_progress,0.0
1,486.0,5.620310672017449,-3.120284732702522,175.93272222205823,1.36,10.0,3.0,14,1.0,False,True,69.44117927768477,135,57.86213677396928,86.744,in_progress,0.0
1,487.0,5.492392945428965,-3.134690130134276,-179.13322568003062,1.39,10.0,3.0,14,1.0,False,True,69.66349898065545,135,57.86213677396928,86.821,in_progress,0.0
1,488.0,5.339134999950011,-3.169989429387709,-172.10890422815083,2.0,-10.0,2.0,7,1.0,False,True,69.92982031432683,136,57.86213677396928,86.878,in_progress,0.0
1,489.0,5.197874451253763,-3.2050109656286674,-167.52063688316028,1.55,-20.0,2.0,4,1.0,False,True,70.1754065269516,136,57.86213677396928,86.947,in_progress,0.0
1,490.0,5.058876225126751,-3.227183591293554,-168.01777712866647,2.25,-20.0,2.0,4,1.0,False,True,70.41644933163691,137,57.86213677396928,87.006,in_progress,0.0
1,491.0,4.930864919656116,-3.239059736154682,-171.05588115579076,1.58,-20.0,2.0,4,1.0,False,True,70.63593753157302,137,57.86213677396928,87.078,in_progress,0.0
1,492.0,4.784483087723048,-3.243010765324833,-174.75163951543524,1.67,-20.0,2.0,4,1.0,False,True,70.88871663512157,138,57.86213677396928,87.155,in_progress,0.0
1,493.0,4.61428698338982,-3.2322577248094904,-179.78984754469408,2.76,-20.0,2.0,4,1.0,False,True,71.17806785338252,138,57.86213677396928,87.214,in_progress,0.0
1,494.0,4.508087045192422,-3.215511779139016,176.54517081303354,2.11,-20.0,2.0,4,1.0,False,True,71.36368778019339,139,57.86213677396928,87.287,in_progress,0.0
1,495.0,4.3673610299831855,-3.181880077608662,171.58348711210493,2.39,-20.0,2.0,4,1.0,False,True,71.60843030213454,139,57.86213677396928,87.34,in_progress,0.0
1,496.0,4.241823941967335,-3.1406518257089995,166.98577196597788,1.79,-20.0,2.0,4,1.0,False,True,71.83613972138728,140,57.86213677396928,87.408,in_progress,0.0
1,497.0,4.120288992802043,-3.089111384077019,162.34146023532145,1.9,-20.0,2.0,4,1.0,False,True,72.06140187686701,140,57.86213677396928,87.48,in_progress,0.0
1,498.0,4.000050545081681,-3.028699159503461,158.05434437241848,2.89,-20.0,2.0,4,1.0,False,True,72.30045545309241,140,57.86213677396928,87.547,in_progress,0.0
1,499.0,3.861322045284883,-2.945639166074682,153.11560452348547,1.47,-20.0,2.0,4,1.0,False,True,72.57930421910694,141,57.86213677396928,87.609,in_progress,0.0
1,500.0,3.7571834657879686,-2.869894795386921,148.93293617202207,2.37,-30.0,1.0,0,1.0,False,True,72.81587699700744,141,57.86213677396928,87.681,in_progress,0.0
1,501.0,3.660768233225901,-2.788172626238953,144.69845808703624,2.2,-30.0,2.0,1,1.0,False,True,73.02804085415802,142,57.86213677396928,87.75,in_progress,0.0
1,502.0,3.579261496256071,-2.7040030277998213,140.1437004446081,1.83,-30.0,2.0,1,1.0,False,True,73.18155118626211,142,57.86213677396928,87.811,in_progress,0.0
1,503.0,3.4966702438296635,-2.5939252053434814,133.5261686940714,2.01,-30.0,1.0,0,0.5,False,True,73.39688171111486,143,57.86213677396928,87.867,in_progress,0.0
1,504.0,3.4404675767486297,-2.4974515602088574,127.52552354420878,2.61,-30.0,2.0,1,0.5,False,True,73.5799031110204,143,57.86213677396928,87.951,in_progress,0.0
1,505.0,3.3909571182597693,-2.391786145709881,122.18982101378998,1.79,-30.0,2.0,1,0.5,False,True,73.7335815588861,143,57.86213677396928,88.015,in_progress,0.0
1,506.0,3.3599645335659787,-2.2916499945642497,116.2707351742216,1.83,-30.0,2.0,1,0.5,False,True,73.91040519936384,144,57.86213677396928,88.072,in_progress,0.0
1,507.0,3.336329775084289,-2.147900387756919,107.42218427160046,1.92,-30.0,2.0,1,0.5,False,True,74.16132888124439,144,57.86213677396928,88.155,in_progress,0.0
1,508.0,3.333655961615278,-2.006982409622842,98.90870237478865,2.12,-30.0,2.0,1,0.5,False,True,74.3764452561933,144,57.86213677396928,88.212,in_progress,0.0
1,509.0,3.3454160424794672,-1.8812659923900148,91.55241998088792,1.49,-20.0,2.0,4,0.5,False,True,74.59347267513166,145,57.86213677396928,88.275,in_progress,0.0
1,510.0,3.3677645815119948,-1.759179859322762,85.20593366777935,1.82,-30.0,3.0,2,0.5,False,True,74.78760601502242,145,57.86213677396928,88.355,in_progress,0.0
1,511.0,3.4096436386125366,-1.615747461066599,77.95501938039456,1.84,10.0,2.0,13,0.5,False,True,75.03793421820907,146,57.86213677396928,88.415,in_progress,0.0
1,512.0,3.455257346051485,-1.4705541586369597,73.14742426992494,1.76,10.0,2.0,13,0.5,False,True,75.28367451802268,146,57.86213677396928,88.473,in_progress,0.0
1,513.0,3.4815795087797943,-1.350377437554581,73.60150538356663,2.47,10.0,2.0,13,0.5,False,True,75.49410101748026,147,57.86213677396928,88.541,in_progress,0.0
1,514.0,3.5011806376365358,-1.2210046453569832,77.0293439785494,2.0,10.0,2.0,13,1.0,False,True,75.71954500160007,147,57.86213677396928,88.618,in_progress,0.0
1,515.0,3.513283851469516,-1.070334802788064,81.33536964987196,1.55,10.0,2.0,13,1.0,False,True,75.97530770108646,147,57.86213677396928,88.68,in_progress,0.0
1,516.0,3.514530179154481,-0.9449095161754116,84.97139616495608,2.49,10.0,2.0,13,0.5,False,True,76.19113854615578,148,57.86213677396928,88.744,in_progress,0.0
1,517.0,3.505774626963181,-0.8165398202159702,89.05484805107537,2.62,10.0,2.0,13,0.5,False,True,76.40103558167345,148,57.86213677396928,88.807,in_progress,0.0
1,518.0,3.4850440883551603,-0.6780684231146515,93.66246963679876,1.81,30.0,1.0,18,0.5,False,True,76.63286965197646,149,57.86213677396928,88.883,in_progress,0.0
1,519.0,3.456417631799434,-0.5509226346334963,97.75476326567652,1.7,30.0,1.0,18,0.5,False,True,76.88544915263445,149,57.86213677396928,88.944,in_progress,0.0
1,520.0,3.4215389952609323,-0.4361550959578412,101.86376294026742,2.44,30.0,1.0,18,0.5,False,True,77.08168829114392,150,57.86213677396928,89.012,in_progress,0.0
1,521.0,3.389748142475817,-0.345606095779673,104.5751957546566,1.96,30.0,1.0,18,0.1,False,True,77.37203649358115,150,57.86213677396928,89.075,in_progress,0.0
1,522.0,3.359340139315009,-0.2790052027469345,107.411497662056,2.04,30.0,1.0,18,0.1,False,True,77.49616307897284,150,57.86213677396928,89.147,in_progress,0.0
1,523.0,3.3142962217105083,-0.1987353230301097,111.51353924563226,1.84,30.0,1.0,18,0.1,False,True,77.64911505045892,151,57.86213677396928,89.213,in_progress,0.0
1,524.0,3.273890661540408,-0.137215549615791,114.85557694092826,2.14,30.0,1.0,18,0.1,False,True,77.93063858080596,151,57.86213677396928,89.282,in_progress,0.0
1,525.0,3.229907384224051,-0.0832105237366247,118.68104569432398,1.76,30.0,1.0,18,0.1,False,True,78.04889062958452,151,57.86213677396928,89.34,in_progress,0.0
1,526.0,3.172614000203647,-0.027443244042712,123.8940585378502,1.52,30.0,1.0,18,0.1,False,True,78.18076000213607,152,57.86213677396928,89.406,in_progress,0.0
1,527.0,3.12266079087103,0.0125600561780164,128.28079391052987,1.02,30.0,1.0,18,0.1,False,True,78.4609167002618,152,57.86213677396928,89.475,in_progress,0.0
1,528.0,3.055174609977917,0.0581706892397647,133.7215698574687,1.39,30.0,1.0,18,0.1,False,True,78.59792993058767,153,57.86213677396928,89.549,in_progress,0.0
1,529.0,2.990353715894767,0.0886501677136025,139.53903704844734,1.07,20.0,1.0,15,0.1,False,True,78.71259530348279,153,57.86213677396928,89.613,in_progress,0.0
1,530.0,2.9298951159188675,0.109231657233572,144.9434603800601,1.2,30.0,1.0,18,0.1,False,False,78.99171722103652,153,57.86213677396928,89.67,in_progress,0.0
1,531.0,2.860396202333068,0.1270237438931102,150.6361961690607,1.21,0.0,2.0,10,0.1,False,False,79.107851319694,153,57.86213677396928,89.738,in_progress,0.0
1,532.0,2.788030576841914,0.1455691589895901,154.91427954358184,0.93,-30.0,1.0,0,0.001,False,False,79.22879494981815,154,57.86213677396928,89.821,in_progress,0.0
1,533.0,2.7035297812421195,0.1813423697542446,155.79838441552633,1.1,-30.0,1.0,0,0.1,False,False,80.14577026976225,155,57.86213677396928,89.858,in_progress,0.0
1,534.0,2.6437491088503164,0.2153670267267889,154.33550452236065,1.12,10.0,1.0,12,0.1,False,False,80.59928601844175,156,57.86213677396928,89.942,in_progress,0.0
1,535.0,2.572164995880105,0.2549352675953908,153.30057731430475,1.12,0.0,2.0,10,0.1,False,False,80.65533393714051,156,57.86213677396928,90.011,in_progress,0.0
1,536.0,2.5074226828051964,0.279675824693106,154.8752007368591,1.06,-30.0,2.0,1,0.1,False,False,80.71770130115675,157,57.86213677396928,90.085,in_progress,0.0
1,537.0,2.4241714207279714,0.3207252395524134,154.42721088004313,0.9,30.0,1.0,18,0.5,False,True,80.78813561706518,157,57.86213677396928,90.136,in_progress,0.0
1,538.0,2.34814816296616,0.3692382010832283,151.73550914699322,2.48,30.0,1.0,18,0.5,False,True,80.84079776814363,157,57.86213677396928,90.21,in_progress,0.0
1,539.0,2.2756706786228977,0.4035254192397101,152.5488226842268,0.82,20.0,2.0,16,1.0,False,True,80.90364961646165,157,57.86213677396928,90.29,in_progress,0.0
1,540.0,2.1872536430717675,0.4304291706849734,156.25572458876889,1.19,-30.0,2.0,1,1.0,False,True,81.00300873039932,157,57.86213677396928,90.345,in_progress,0.0
1,541.0,2.1034224910391464,0.4549124565035114,158.75796184164855,0.94,20.0,2.0,16,1.0,False,True,81.0561626349649,157,57.86213677396928,90.406,in_progress,0.0
1,542.0,2.0042760760123297,0.4896964791923636,159.5455339664613,1.82,20.0,2.0,16,0.5,False,True,81.11097301484236,157,57.86213677396928,90.472,in_progress,0.0
1,543.0,1.8980382813460188,0.5093338612703439,163.5332996661358,1.22,30.0,1.0,18,0.1,False,True,81.19407530374639,158,57.86213677396928,90.544,in_progress,0.0
1,544.0,1.7940201887524148,0.5190727230865643,167.8265889004839,1.0,0.0,2.0,10,0.1,False,True,81.28855437406118,158,57.86213677396928,90.613,in_progress,0.0
1,545.0,1.6895718343288144,0.5283100680818292,170.52922306316526,1.68,0.0,2.0,10,0.1,False,True,81.38417303886915,158,57.86213677396928,90.683,in_progress,0.0
1,546.0,1.5693469646930047,0.552073655069823,169.62034466986634,1.43,0.0,2.0,10,0.001,False,False,81.45112131647427,158,57.86213677396928,90.747,in_progress,0.0
1,547.0,1.4528471826663767,0.5809400845713,168.01199541582827,1.59,0.0,2.0,10,0.001,False,False,81.45112131647427,158,57.86213677396928,90.81,in_progress,0.0
1,548.0,1.3496837262723156,0.60626955939908,167.25692936928488,1.5,0.0,2.0,10,0.001,False,False,81.45112131647427,158,57.86213677396928,90.886,off_track,1.9890000000000043
1,549.0,1.727699309498758,0.2766884556837172,-127.07475520410956,1.51,0.0,2.0,10,0.0,False,True,81.59960544285845,158,57.86213677396928,90.934,pause,1.9410000000000025
1,550.0,1.7268983801106397,0.2762739068227538,-127.17053098563468,1.5,20.0,3.0,17,0.0,False,True,81.60085329854793,158,57.86213677396928,90.999,pause,1.8760000000000048
1,551.0,1.7280899496553015,0.2771252068750729,-127.01669900245317,1.91,20.0,3.0,17,0.0,False,True,81.59863192210064,158,57.86213677396928,91.081,pause,1.793999999999997
1,552.0,1.727944754415221,0.2770448591463451,-127.0833624625008,1.91,20.0,3.0,17,0.0,False,True,81.59886622229057,158,57.86213677396928,91.147,pause,1.7279999999999944
1,553.0,1.727944754415221,0.2770448591463451,-127.0833624625008,1.4,20.0,3.0,17,0.0,False,True,81.59886622229057,158,57.86213677396928,91.204,pause,1.6710000000000065
1,554.0,1.727944754415221,0.2770448591463451,-127.0833624625008,0.445,20.0,3.0,17,0.0,False,True,81.59886622229057,158,57.86213677396928,91.275,pause,1.5999999999999943
1,555.0,1.727944754415221,0.2770448591463451,-127.0833624625008,0.01,20.0,3.0,17,0.0,False,True,81.59886622229057,158,57.86213677396928,91.344,pause,1.531000000000006
1,556.0,1.7280896705698547,0.2771206452607777,-127.02377485841524,0.02,20.0,3.0,17,0.0,False,True,81.598639228547,158,57.86213677396928,91.407,pause,1.4680000000000035
1,557.0,1.727944754415221,0.2770448591463451,-127.0833624625008,0.0,20.0,3.0,17,0.0,False,True,81.59886622229057,158,57.86213677396928,91.476,pause,1.399000000000001
1,558.0,1.727944754415221,0.2770448591463451,-127.0833624625008,0.0,20.0,3.0,17,0.0,False,True,81.59886622229057,158,57.86213677396928,91.546,pause,1.3289999999999935
1,559.0,1.7279586282325832,0.2767569690972694,-127.02265246634217,0.0,20.0,3.0,17,0.0,False,True,81.59930363834562,158,57.86213677396928,91.6,pause,1.2750000000000057
1,560.0,1.727944754415221,0.2770448591463451,-127.0833624625008,0.0,20.0,3.0,17,0.0,False,True,81.59886622229057,158,57.86213677396928,91.68,pause,1.1949999999999932
1,561.0,1.72771856686211,0.2767607558294023,-127.0499660759792,0.0,20.0,3.0,17,0.0,False,True,81.59947847068526,158,57.86213677396928,91.737,pause,1.1380000000000052
1,562.0,1.7280315920358769,0.277200184529793,-127.0529838544712,0.0,20.0,3.0,17,0.0,False,True,81.59855921480413,158,57.86213677396928,91.812,pause,1.0630000000000024
1,563.0,1.7281449203091268,0.2772449721523277,-127.0394732160668,0.0,20.0,3.0,17,0.0,False,True,81.59840422435697,158,57.86213677396928,91.886,pause,0.9890000000000044
1,564.0,1.727944754415221,0.2770448591463451,-127.0833624625008,0.01,20.0,3.0,17,0.0,False,True,81.59886622229057,158,57.86213677396928,91.941,pause,0.9339999999999976
1,565.0,1.7278954724392817,0.2771832305280869,-127.1020109593264,0.0,20.0,3.0,17,0.0,False,True,81.59868806323912,158,57.86213677396928,92.006,pause,0.8689999999999998
1,566.0,1.727944754415221,0.2770448591463451,-127.0833624625008,0.01,20.0,3.0,17,0.0,False,True,81.59886622229057,158,57.86213677396928,92.077,pause,0.7980000000000018
1,567.0,1.7280080082119735,0.2772172250388167,-127.09368686922744,0.01,20.0,3.0,17,0.0,False,True,81.59855045987234,158,57.86213677396928,92.152,pause,0.722999999999999
1,568.0,1.727944754415221,0.2770448591463451,-127.0833624625008,0.0,20.0,3.0,17,0.0,False,True,81.59886622229057,158,57.86213677396928,92.209,pause,0.6659999999999968
1,569.0,1.727944754415221,0.2770448591463451,-127.0833624625008,0.01,20.0,3.0,17,0.0,False,True,81.59886622229057,158,57.86213677396928,92.276,pause,0.5990000000000038
1,570.0,1.7279281956349688,0.2770330159088259,-127.06443393902389,0.0,20.0,3.0,17,0.0,False,True,81.5988971122006,158,57.86213677396928,92.346,pause,0.5289999999999964
1,571.0,1.727944754415221,0.2770448591463451,-127.0833624625008,0.0,20.0,3.0,17,0.0,False,True,81.59886622229057,158,57.86213677396928,92.419,pause,0.456000000000003
1,572.0,1.727944754415221,0.2770448591463451,-127.0833624625008,0.0,20.0,3.0,17,0.0,False,True,81.59886622229057,158,57.86213677396928,92.476,pause,0.3990000000000009
1,573.0,1.727944754415221,0.2770448591463451,-127.0833624625008,0.0,20.0,3.0,17,0.0,False,True,81.59886622229057,158,57.86213677396928,92.545,pause,0.3299999999999983
1,574.0,1.727944754415221,0.2770448591463451,-127.0833624625008,0.0,20.0,3.0,17,0.0,False,True,81.59886622229057,158,57.86213677396928,92.606,pause,0.2690000000000054
1,575.0,1.727944754415221,0.2770448591463451,-127.0833624625008,0.0,20.0,3.0,17,0.0,False,True,81.59886622229057,158,57.86213677396928,92.684,pause,0.1910000000000025
1,576.0,1.727944754415221,0.2770448591463451,-127.0833624625008,0.0,20.0,3.0,17,0.0,False,True,81.59886622229057,158,57.86213677396928,92.755,pause,0.1200000000000045
1,577.0,1.727944754415221,0.2770448591463451,-127.0833624625008,0.0,20.0,3.0,17,0.0,False,True,81.59886622229057,158,57.86213677396928,92.807,pause,0.0679999999999978
1,578.0,1.727944754415221,0.2770448591463451,-127.0833624625008,0.0,20.0,3.0,17,0.0,False,True,81.59886622229057,158,57.86213677396928,92.873,pause,0.0019999999999953
1,579.0,1.727944754415221,0.2770448591463451,-127.0833624625008,0.0,20.0,3.0,17,0.0,False,True,81.59886622229057,158,57.86213677396928,92.937,pause,-0.0100000000000051
1,580.0,1.727944754415221,0.2770448591463451,-127.0833624625008,0.0,20.0,3.0,17,0.1,False,True,81.59886622229057,158,57.86213677396928,93.009,in_progress,0.0
1,581.0,1.7191429115160342,0.2668446220518539,-127.32880444964992,0.0,10.0,2.0,13,0.1,False,True,81.6213605887136,158,57.86213677396928,93.076,in_progress,0.0
1,582.0,1.7048465375544557,0.2428167048004082,-126.62889362554586,0.0,20.0,3.0,17,0.1,False,True,81.66950259518951,158,57.86213677396928,93.141,in_progress,0.0
1,583.0,1.6871587643336732,0.2009032075604471,-124.07616809117124,0.0,20.0,3.0,17,0.1,False,True,81.74802169394941,159,57.86213677396928,93.215,in_progress,0.0
1,584.0,1.6701623344680747,0.1377460734597826,-119.24133831659026,0.0,20.0,2.0,16,0.1,False,True,81.85906832334916,159,57.86213677396928,93.275,in_progress,0.0
1,585.0,1.6597550047642382,0.0583524661748932,-112.6549676141241,0.0,30.0,3.0,20,0.5,False,True,81.98597500861837,159,57.86213677396928,93.34,in_progress,0.0
1,586.0,1.6588763731858154,-0.042044002327575,-104.09621415130115,0.2,10.0,2.0,13,0.5,False,True,82.14356271354771,159,57.86213677396928,93.41,in_progress,0.0
1,587.0,1.6622915159249492,-0.1460929550528718,-97.68929196607596,0.43,30.0,1.0,18,0.5,False,True,82.30369531000999,160,57.86213677396928,93.464,in_progress,0.0
1,588.0,1.6645369643948675,-0.2420620394389909,-94.36818886112276,0.61,-30.0,3.0,2,0.5,False,True,82.45205953928757,160,57.86213677396928,93.551,in_progress,0.0
1,589.0,1.6650376489006768,-0.3348459336219473,-93.08712182237898,1.09,-30.0,3.0,2,1.0,False,True,82.59802356132509,160,57.86213677396928,93.618,in_progress,0.0
1,590.0,1.643389358492704,-0.4509953308216853,-96.37984994615027,1.23,-20.0,2.0,4,1.0,False,True,82.79505827593943,161,57.86213677396928,93.676,in_progress,0.0
1,591.0,1.6001238212952271,-0.56724886275344,-103.00304751364716,1.43,-20.0,3.0,5,1.0,False,True,83.0084989931728,161,57.86213677396928,93.745,in_progress,0.0
1,592.0,1.5411631226577238,-0.6790719564651725,-109.76833335172032,1.93,-20.0,1.0,3,1.0,False,True,83.22852229702762,161,57.86213677396928,93.811,in_progress,0.0
1,593.0,1.4668097760521412,-0.7841956857714919,-118.36035960121148,1.1,-30.0,3.0,2,1.0,False,True,83.44880821506797,162,57.86213677396928,93.872,in_progress,0.0
1,594.0,1.3838325085733358,-0.881332324068716,-126.8739329354428,1.38,30.0,1.0,18,1.0,False,True,83.66596878182342,162,57.86213677396928,93.953,in_progress,0.0
1,595.0,1.2933836358739954,-0.96731006920274,-135.8188965200426,2.04,20.0,2.0,16,0.5,False,True,83.87058558066873,163,57.86213677396928,94.01,in_progress,0.0
1,596.0,1.216767701764271,-1.062357902169548,-135.75285019094488,1.8,10.0,1.0,12,0.5,False,True,84.08010494831191,163,57.86213677396928,94.078,in_progress,0.0
1,597.0,1.1607391090803778,-1.1471134556114504,-131.82013692747225,1.92,10.0,1.0,12,0.5,False,True,84.25504693997216,163,57.86213677396928,94.147,in_progress,0.0
1,598.0,1.1101253221648182,-1.234960979125346,-127.41341003315324,2.11,20.0,2.0,16,0.5,False,True,84.43021235649765,164,57.86213677396928,94.216,in_progress,0.0
1,599.0,1.075173493352021,-1.3174925176158403,-122.48144096811608,1.58,30.0,3.0,20,0.5,False,True,84.58482248453726,164,57.86213677396928,94.268,in_progress,0.0
1,600.0,1.041324597847206,-1.4341306263755549,-115.23242092287344,2.19,20.0,3.0,17,0.5,False,True,84.78977928665043,164,57.86213677396928,94.35,in_progress,0.0
1,601.0,1.0269220941841226,-1.5566473621800354,-106.31967141099804,1.8,10.0,3.0,14,1.0,False,True,84.98754575382358,165,57.86213677396928,94.412,in_progress,0.0
1,602.0,1.0256190050408671,-1.6739469288056668,-97.84922578090826,1.47,-20.0,2.0,4,1.0,False,True,85.16646046268451,165,57.86213677396928,94.475,in_progress,0.0
1,603.0,1.0234370596678417,-1.8114891168675984,-90.37771432440498,1.47,-20.0,2.0,4,1.0,False,True,85.37713104556714,166,57.86213677396928,94.54,in_progress,0.0
1,604.0,1.005110439544282,-1.9464037099021856,-89.91578448947628,1.72,-20.0,3.0,5,1.0,False,True,85.59713161856921,166,57.86213677396928,94.619,in_progress,0.0
1,605.0,0.9669198118275634,-2.1098461925412377,-96.65850782879563,1.48,-10.0,3.0,8,0.5,False,True,85.87849399183149,166,57.86213677396928,94.684,in_progress,0.0
1,606.0,0.9184837328606514,-2.2498935807678286,-103.51011775108456,1.99,-20.0,2.0,4,0.5,False,True,86.13142831154525,167,57.86213677396928,94.75,in_progress,0.0
1,607.0,0.8616166094169961,-2.3827895339635385,-110.0285484329727,1.86,-20.0,2.0,4,0.5,False,True,86.38340906166718,167,57.86213677396928,94.811,in_progress,0.0
1,608.0,0.7962079852961165,-2.5167021699893986,-115.1615539659586,2.12,-20.0,2.0,4,0.5,False,True,86.64089215217128,168,57.86213677396928,94.875,in_progress,0.0
1,609.0,0.7199055175633496,-2.650408795812386,-118.5564727036897,1.72,-30.0,3.0,2,0.5,False,True,86.90889216260541,168,57.86213677396928,94.954,in_progress,0.0
1,610.0,0.6282541004246825,-2.782396548116164,-122.06156291864085,2.58,-30.0,1.0,0,0.5,False,True,87.18408038447326,169,57.86213677396928,95.017,in_progress,0.0
1,611.0,0.5440162498347941,-2.887053807777888,-125.3905243838692,2.25,-20.0,2.0,4,0.5,False,True,87.393557634688,169,57.86213677396928,95.074,in_progress,0.0
1,612.0,0.447557347182005,-2.9906391579122844,-129.1282584921425,2.37,0.0,3.0,11,1.0,False,True,87.63373283237185,170,57.86213677396928,95.149,in_progress,0.0
1,613.0,0.3424711084914386,-3.099558086140464,-131.43621309383485,2.33,-20.0,2.0,4,1.0,False,True,87.87130906020212,170,57.86213677396928,95.218,in_progress,0.0
1,614.0,0.2481743798819929,-3.1971928335122963,-132.61235426445026,1.95,-20.0,3.0,5,1.0,False,True,88.10541100082023,171,57.86213677396928,95.274,in_progress,0.0
1,615.0,0.1419219235898142,-3.2946992474091914,-135.1250927033623,2.55,-20.0,2.0,4,1.0,False,True,88.33097634424578,171,57.86213677396928,95.354,in_progress,0.0
1,616.0,0.0048389395342144,-3.3967025786589966,-139.9378071006906,2.17,-20.0,2.0,4,1.0,False,True,88.6262269705949,172,57.86213677396928,95.406,in_progress,0.0
1,617.0,-0.1190401428298213,-3.4755262996019245,-143.77127962933685,2.02,-20.0,3.0,5,1.0,False,True,88.84509224260626,172,57.86213677396928,95.48,in_progress,0.0
1,618.0,-0.2301259986763248,-3.536250988961465,-147.29537899248103,2.05,-20.0,3.0,5,1.0,False,True,89.06099878788987,173,57.86213677396928,95.549,in_progress,0.0
1,619.0,-0.4002407152259621,-3.60461266145576,-154.4129251646423,2.66,-10.0,3.0,8,0.5,False,True,89.3235847943351,173,57.86213677396928,95.614,in_progress,0.0
1,620.0,-0.5658472606498082,-3.6548246398868,-160.26011717754292,1.8,-10.0,3.0,8,0.5,False,True,89.61345661405569,174,57.86213677396928,95.68,in_progress,0.0
1,621.0,-0.7387101872973049,-3.6916082562973305,-166.2698974127945,3.29,-10.0,3.0,8,0.5,False,True,89.91469077660061,174,57.86213677396928,95.747,in_progress,0.0
1,622.0,-0.9201167596508032,-3.717123662469915,-172.26534004017216,1.98,-10.0,3.0,8,0.5,False,True,90.2298821832542,175,57.86213677396928,95.818,in_progress,0.0
1,623.0,-1.113644544853864,-3.7297501042933248,-178.40877871728637,1.83,-10.0,3.0,8,0.5,False,True,90.55676996471234,175,57.86213677396928,95.88,in_progress,0.0
1,624.0,-1.2985516948466669,-3.727894942487262,175.66391393629212,2.82,-20.0,2.0,4,0.5,False,True,90.86862884692282,176,57.86213677396928,95.951,in_progress,0.0
1,625.0,-1.5015575837310702,-3.7134252613662975,168.57710224908126,2.62,-10.0,3.0,8,0.5,False,True,91.21945127923,177,57.86213677396928,96.019,in_progress,0.0
1,626.0,-1.686656741212679,-3.692001179625553,164.3614573775035,2.64,10.0,2.0,13,0.5,False,True,91.53058675468966,177,57.86213677396928,96.083,in_progress,0.0
1,627.0,-1.8458840266880576,-3.6644179089720654,161.07295926617445,2.58,10.0,2.0,13,0.5,False,True,91.80704046276976,178,57.86213677396928,96.146,in_progress,0.0
1,628.0,-2.0003644921801085,-3.629811129130968,158.62471469340238,3.13,20.0,1.0,15,0.5,False,True,92.06681972662209,178,57.86213677396928,96.218,in_progress,0.0
